zipcode,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
654334.6198933957,20150309,526000.0,4,2.0,1610,8000,1.0,0,0,3,7,1190,420,1966,0,47.6301,-122.118,1560,7896
629434.970200788,20141113,526000.0,3,1.75,1530,6125,1.0,0,0,3,7,1120,410,1958,0,47.5687,-122.397,1360,6125
347845.57241357997,20140708,1135250.0,5,4.0,7320,217800,2.0,0,0,3,11,7320,0,1992,0,47.4473,-122.086,3270,34500
527005.450279231,20141112,645500.0,4,2.5,2990,8622,2.0,0,0,3,9,2990,0,2000,0,47.5394,-121.875,2980,8622
308158.29216593615,20150422,570000.0,1,1.0,720,7540,1.0,1,4,4,6,720,0,1905,0,47.3509,-122.323,1120,9736
386953.59781931347,20150320,325000.0,3,2.0,1750,9000,1.5,0,0,4,5,1750,0,1936,0,47.7489,-122.35,1830,8100
629434.970200788,20141216,725000.0,2,1.0,2410,5930,2.0,0,0,3,9,1930,480,2007,0,47.5657,-122.395,1540,5892
781755.5579941646,20140709,560000.0,2,1.0,1010,9219,1.0,0,0,4,7,1010,0,1960,0,47.6886,-122.202,1610,9219
625353.5680618046,20140905,863000.0,4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,1924,2006,47.6803,-122.313,1490,5400
424281.6049986352,20150416,245000.0,2,1.0,1020,7679,1.0,0,0,5,6,1020,0,1942,0,47.4915,-122.188,1280,6497
886526.829429153,20141107,1156000.0,4,3.5,4270,12305,2.0,0,2,3,10,4270,0,1994,0,47.5489,-122.118,4190,13137
546779.7997507615,20140903,480000.0,3,2.5,2270,4488,2.0,0,0,3,7,2270,0,1999,0,47.5329,-121.879,2360,4427
656678.3044756689,20140606,600000.0,4,2.5,2560,5593,2.0,0,0,3,7,2560,0,2001,0,47.6886,-122.037,2800,5890
347138.2343738712,20140624,329950.0,2,1.0,900,5220,1.0,0,0,4,6,900,0,1956,0,47.5105,-122.387,1480,6660
423946.9998844535,20140918,460000.0,3,2.5,1690,5131,1.0,0,0,3,7,1690,0,1941,1998,47.5234,-122.38,860,5137
422722.86397146,20150415,515000.0,5,3.5,2310,5249,2.0,0,0,3,8,1560,750,2000,0,47.5463,-122.272,1900,7296
583726.3313437372,20140623,405000.0,3,2.25,1520,1245,3.0,0,0,3,8,1520,0,2004,0,47.6907,-122.34,1520,1470
571029.5251562481,20141027,483000.0,4,1.5,1220,3780,1.5,0,0,3,7,1220,0,1927,0,47.6667,-122.36,1400,3185
304822.1311352025,20150203,377000.0,4,2.5,2170,11511,2.0,0,0,3,8,2170,0,1992,0,47.3886,-122.188,1900,8961
451433.963457293,20140708,568000.0,4,1.75,2790,17476,1.0,0,2,3,7,1450,1340,1956,0,47.4556,-122.369,2790,16401
423946.9998844535,20141105,355000.0,2,1.75,1760,4600,1.0,0,0,4,7,850,910,1926,0,47.5654,-122.372,1150,4800
583812.6335823443,20140806,640000.0,4,1.75,2100,3000,1.5,0,0,4,7,1500,600,1911,0,47.6721,-122.329,1690,4000
446784.93656982755,20150114,559950.0,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,2005,0,47.7721,-122.241,2310,8193
511750.94298781455,20141014,515000.0,4,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,0,47.7197,-122.219,1920,7961
620587.6068019925,20140826,352000.0,4,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,0,47.6966,-122.324,1510,6038
708174.2469559382,20140625,595888.0,3,1.75,1870,9000,1.0,0,0,5,9,1870,0,1958,0,47.7203,-122.361,2030,8160
552010.2391479728,20150122,1050000.0,4,3.25,3680,8580,1.0,0,3,5,10,1840,1840,1959,0,47.5266,-122.387,2700,9100
287162.4981957411,20140908,260000.0,3,1.5,1750,7000,2.0,0,0,3,8,1750,0,1983,0,47.3108,-122.346,1840,9305
1048529.0666557761,20150217,1600000.0,4,3.5,3890,3600,2.0,0,0,3,9,2860,1030,2005,0,47.6342,-122.282,2460,6050
570066.2802816714,20150414,380000.0,2,1.0,1000,4800,1.0,0,0,3,6,1000,0,1952,0,47.6926,-122.362,1000,4800
671650.574529007,20140602,802000.0,2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,0,47.7114,-122.03,2170,6327
1092512.0127976008,20140811,1325000.0,4,3.25,2850,4800,2.5,0,0,5,10,2700,150,1905,0,47.6292,-122.312,2850,4800
644002.7676625482,20150416,710000.0,4,2.75,2460,3600,2.0,0,0,3,8,1640,820,1907,2007,47.6093,-122.297,1890,3600
436812.4330480336,20140609,600000.0,3,2.5,2630,77972,2.0,0,0,3,9,2630,0,2004,0,47.745,-121.916,2250,75794
618832.1689645355,20140902,707900.0,3,1.0,1750,5355,2.0,0,0,4,7,1750,0,1929,0,47.6792,-122.31,2240,4590
289248.5383911037,20141120,179950.0,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,47.2874,-122.37,1410,7227
287724.44041795074,20140603,222400.0,3,2.0,1200,9566,1.0,0,0,3,7,1200,0,1995,0,47.2649,-122.252,1590,9518
660030.4610443852,20140708,517000.0,2,1.5,1920,3408,1.0,0,0,4,7,960,960,1912,0,47.6118,-122.299,1130,3408
486214.1567992927,20141029,410000.0,3,2.75,1690,5763,1.0,0,0,5,7,1180,510,1985,0,47.7336,-122.202,1560,7518
562221.8965948637,20141006,480000.0,3,1.75,1680,2552,1.0,0,0,4,7,840,840,1952,0,47.6848,-122.391,1220,3880
347845.57241357997,20150224,430000.0,3,1.75,3440,10428,1.5,0,0,5,8,3440,0,1974,0,47.449,-122.128,2160,8400
422722.86397146,20140710,379000.0,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,47.5348,-122.268,1470,5934
636799.7493972138,20141216,575000.0,1,1.0,1310,8667,1.5,0,0,1,6,1310,0,1918,0,47.6059,-122.313,1130,4800
381258.5762835626,20140520,423000.0,4,1.75,1940,6909,1.0,0,0,4,7,970,970,1941,0,47.7108,-122.352,1460,6906
617048.9293987498,20141215,550000.0,3,1.75,1520,5618,1.0,0,0,3,7,1170,350,1953,0,47.68,-122.284,1550,5618
622458.057274902,20140910,415000.0,4,1.0,1620,4329,1.5,0,0,3,7,1620,0,1927,0,47.5728,-122.388,1220,5520
885231.261003273,20141010,693000.0,3,2.25,2090,45535,1.0,0,2,5,8,1280,810,1952,0,47.5538,-122.191,3090,12889
570066.2802816714,20150327,543000.0,2,1.0,1070,4700,1.0,0,0,5,7,1070,0,1910,0,47.6887,-122.368,1370,4700
306039.35120211757,20150327,465000.0,5,1.75,2000,10246,1.0,0,2,3,7,1200,800,1953,0,47.5084,-122.246,2340,9030
324041.1167481632,20150427,280000.0,3,2.5,1020,2217,2.0,0,0,3,7,720,300,2004,0,47.5343,-122.348,1060,1524
646034.169424254,20141118,1388000.0,3,1.25,2400,6653,3.0,0,2,3,11,2400,0,1992,0,47.6019,-122.29,1910,6653
239310.16133965823,20150312,237950.0,3,1.75,1310,7314,1.0,0,0,5,6,1310,0,1960,0,47.2888,-122.221,1010,7314
521738.3698632771,20150102,440000.0,4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,1962,0,47.72,-122.236,2240,9750
565239.5424629305,20140527,725000.0,3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,1940,0,47.6567,-122.358,1300,4000
536604.2937770317,20140625,454000.0,3,1.0,1970,22144,1.0,0,0,4,7,1970,0,1970,0,47.5234,-121.841,1970,13500
553298.3476289251,20150122,535000.0,4,1.0,1660,10656,1.5,0,0,4,7,1180,480,1920,0,47.5391,-122.385,1120,8816
288380.5648874704,20141218,249000.0,3,2.5,1850,7200,1.0,0,0,3,7,1500,350,1979,0,47.3063,-122.384,2140,7500
455156.7643910574,20140709,395000.0,4,2.75,1970,37026,1.0,0,0,4,8,1970,0,1961,0,47.4375,-122.446,1970,51836
466264.93989348644,20141231,690000.0,3,2.0,1890,6620,1.0,0,3,4,8,1890,0,1954,0,47.7016,-122.274,2590,7188
538340.4306360682,20150210,495000.0,3,3.0,1520,4080,2.0,0,0,5,7,1520,0,1948,0,47.572,-122.29,1320,4080
448273.67156774935,20141223,383000.0,3,1.5,1400,14850,1.5,0,0,4,7,1400,0,1910,0,47.4471,-122.464,1350,14850
422722.86397146,20150428,320000.0,3,1.75,1960,11931,1.0,0,0,3,7,980,980,1954,0,47.5432,-122.272,1460,4498
598848.6678785891,20141208,475000.0,3,2.5,2680,87117,1.0,0,0,3,7,1340,1340,1989,0,47.5646,-121.935,2580,87117
360232.0349922844,20140521,275000.0,3,2.5,2030,6326,2.0,0,0,3,7,2030,0,1993,0,47.3491,-122.029,1810,6825
240360.43284918432,20140702,262000.0,5,1.0,1870,7800,1.0,0,0,3,7,1580,290,1962,0,47.5127,-122.321,1740,7808
292569.2609091125,20141023,300000.0,3,2.25,1730,10030,1.0,0,0,4,8,1730,0,1985,0,47.3108,-122.345,2090,8823
280865.3936451881,20140908,267000.0,3,1.5,1030,8223,1.0,0,0,4,7,1030,0,1952,0,47.4282,-122.331,1460,9463
513532.94994591316,20150402,525000.0,3,2.5,1720,7950,1.5,0,0,4,7,1720,0,1972,0,47.7178,-122.168,1790,7030
799651.4021460296,20150424,570000.0,3,1.75,1210,7350,1.0,0,0,3,7,1210,0,1977,0,47.7,-122.172,1610,7313
461274.86126925366,20141027,360000.0,4,2.25,2620,8100,1.0,0,0,4,7,1550,1070,1964,0,47.4564,-122.351,1650,8100
360232.0349922844,20140616,375000.0,4,2.5,2040,109336,1.5,0,0,4,8,2040,0,1973,0,47.4193,-121.958,2370,133729
583726.3313437372,20141215,625000.0,4,1.75,2410,6770,1.0,0,0,4,7,1220,1190,1924,0,47.6946,-122.336,1440,6770
622458.057274902,20141016,464050.0,2,1.0,780,2750,1.0,0,0,4,7,780,0,1928,0,47.5842,-122.388,1320,4440
482040.4405076751,20140502,470000.0,5,2.5,2210,9655,1.0,0,0,3,8,1460,750,1976,0,47.7698,-122.222,2080,8633
319564.07735553844,20150305,250000.0,3,2.0,1560,32137,1.0,0,0,5,7,910,650,1976,0,47.3197,-122.117,1470,29150
576586.6124757979,20150316,770000.0,4,1.0,1480,3750,1.5,0,0,4,7,1480,0,1912,0,47.6737,-122.354,1570,3750
240360.43284918432,20141107,335000.0,3,1.75,2390,30409,1.0,0,0,3,7,1560,830,1953,0,47.4789,-122.296,1750,13500
496810.3634084283,20141202,350000.0,3,1.75,1740,29597,1.0,0,0,4,7,1740,0,1965,0,47.481,-122.115,1560,20741
424104.06905959063,20140724,415000.0,5,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,0,47.5358,-122.289,1840,8906
886526.829429153,20141119,788000.0,4,2.5,2680,8778,2.0,0,0,4,8,2680,0,1977,0,47.5516,-122.161,2680,10020
627594.016179868,20141014,640000.0,4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,0,47.6968,-122.3,1990,7379
347845.57241357997,20140523,388000.0,4,2.5,2440,7155,2.0,0,0,3,8,2440,0,1993,0,47.4501,-122.126,2450,8109
513532.94994591316,20141125,360000.0,6,1.75,2230,10080,1.0,0,0,3,7,1390,840,1969,0,47.7089,-122.201,2110,8475
521738.3698632771,20150324,692500.0,6,1.75,2230,10080,1.0,0,0,3,7,1390,840,1969,0,47.7089,-122.201,2110,8475
424104.06905959063,20150311,645000.0,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,0,47.5681,-122.285,1410,6180
660060.3706162202,20150105,713000.0,4,3.25,2840,54400,1.0,0,0,4,8,2840,0,1984,0,47.6707,-122.045,2550,43560
413820.72541071346,20140521,430000.0,3,2.75,2550,11160,2.0,0,0,3,8,2550,0,1994,0,47.7351,-122.323,1020,7440
294877.0280239129,20150306,280000.0,3,2.25,1700,7210,1.0,0,0,4,7,1250,450,1974,0,47.3546,-122.318,2070,7300
294877.0280239129,20150226,215000.0,3,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,47.3084,-122.331,1390,2052
349221.34267604846,20140528,306000.0,3,2.5,1680,11193,2.0,0,0,3,8,1680,0,1984,0,47.4482,-122.125,2080,8084
851089.9966700573,20140728,1160000.0,3,2.75,2380,5572,2.0,0,4,3,9,1930,450,1939,0,47.6626,-122.271,3370,5500
314130.7635387392,20140711,199990.0,2,1.0,890,6430,1.0,0,0,3,6,890,0,1935,1997,47.2003,-121.996,1460,6430
885231.261003273,20140812,946000.0,4,3.0,3140,9058,1.0,0,0,3,9,2140,1000,1989,0,47.5462,-122.154,2760,10018
466264.93989348644,20150220,295000.0,4,1.0,1260,7800,1.5,0,0,3,7,1260,0,1947,2007,47.7334,-122.307,1639,7492
424104.06905959063,20150218,475000.0,2,1.0,920,5157,1.0,0,0,3,6,920,0,1909,0,47.5499,-122.269,1700,5150
280688.21855752653,20150323,183500.0,3,1.0,1010,7520,1.0,0,0,4,6,1010,0,1975,0,47.2699,-122.255,1370,8469
538340.4306360682,20150327,450000.0,2,1.0,1010,3627,1.0,0,2,4,6,1010,0,1924,0,47.5873,-122.294,1630,4040
417923.5563026169,20150108,180000.0,3,1.0,1020,5500,1.5,0,0,3,7,1020,0,1961,0,47.5502,-122.286,1160,5500
277417.4995669257,20150105,707000.0,5,4.5,3540,21217,2.0,0,0,4,8,2940,600,1926,0,47.4274,-122.28,1290,12040
289248.5383911037,20141209,192500.0,3,1.0,1100,9750,1.0,0,0,4,7,1100,0,1966,0,47.3248,-122.345,1190,9750
489297.04920836596,20150427,1115000.0,4,3.75,4040,14212,2.0,0,0,3,11,4040,0,2002,0,47.5189,-122.147,3940,14212
466264.93989348644,20141220,229000.0,4,1.5,1820,22814,1.5,0,0,3,7,1820,0,1920,0,47.7321,-122.296,1770,9150
576586.6124757979,20141020,399950.0,2,2.25,1140,1184,2.0,0,0,3,8,1010,130,1999,0,47.659,-122.346,1140,1339
423019.30327316886,20150403,325000.0,5,2.0,1730,10532,1.0,0,0,4,5,1730,0,1943,0,47.5076,-122.178,1940,8501
571029.5251562481,20140721,512000.0,2,2.25,1170,1313,3.0,0,0,3,8,1170,0,2007,0,47.6712,-122.378,1310,1304
364855.2745858778,20140725,410000.0,5,2.75,2910,5802,2.0,0,0,3,7,2910,0,2006,0,47.3591,-122.036,2910,5000
407720.1792337176,20140624,210000.0,2,1.0,970,5500,1.0,0,0,3,7,970,0,1956,0,47.556,-122.291,1180,6000
291214.70879735576,20140925,325000.0,4,2.25,2130,8499,1.0,0,0,4,7,1600,530,1975,0,47.3657,-122.21,1890,11368
627594.016179868,20140518,488000.0,2,2.0,1360,4688,1.0,0,0,3,7,780,580,1944,0,47.6874,-122.315,1340,4750
239310.16133965823,20150302,247500.0,3,2.25,1620,6000,1.0,0,0,3,7,1280,340,1998,0,47.2835,-122.2,1710,6318
453257.1486906921,20140620,489000.0,4,2.0,2120,11479,1.0,0,0,4,7,1060,1060,1940,0,47.7084,-122.303,1540,11000
771173.414999525,20141125,725000.0,4,1.75,2700,6000,1.0,0,0,4,8,1450,1250,1953,0,47.6539,-122.395,2080,6000
241635.48270414182,20150409,199950.0,3,1.5,1370,10317,1.5,0,0,3,6,1370,0,1958,0,47.4731,-122.298,1370,9884
655703.3170030568,20150401,670000.0,5,3.0,2520,13001,2.0,0,1,3,8,2010,510,1973,0,47.6385,-122.114,2170,8215
852673.9268245181,20150407,1000000.0,3,1.75,2610,6360,2.0,0,2,3,8,2130,480,1924,0,47.6287,-122.351,3010,6000
306669.92319712136,20140523,255000.0,3,2.0,1490,8371,1.5,0,0,3,7,1490,0,1984,0,47.3962,-122.189,1350,7846
604893.7396616688,20141113,465000.0,3,1.75,2760,9137,1.0,0,0,3,7,1380,1380,1960,0,47.6079,-122.132,1980,9137
316165.3168660254,20150211,259000.0,3,1.75,1260,3604,1.0,0,0,3,7,1260,0,2012,0,47.3612,-122.103,1430,3767
622821.7212660755,20141121,695000.0,3,3.5,2630,4713,2.0,0,2,3,9,2030,600,2008,0,47.5473,-122.016,2450,4187
852673.9268245181,20140624,631500.0,2,1.0,1130,2640,1.0,0,0,4,8,1130,0,1927,0,47.6438,-122.357,1680,3200
1048529.0666557761,20141016,630500.0,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,1926,0,47.6337,-122.28,1900,3600
847357.1028806998,20140710,740000.0,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,1910,0,47.6453,-122.371,1570,3672
618832.1689645355,20140929,650000.0,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,47.6974,-122.313,950,6380
671650.574529007,20140805,554000.0,2,2.0,1870,5580,1.0,0,0,3,8,1870,0,2004,0,47.7101,-122.031,1670,4500
656678.3044756689,20141201,400000.0,3,2.5,2580,214315,1.5,0,0,3,8,2580,0,1946,1986,47.6465,-122.024,2580,70131
814037.9556919476,20150223,529941.0,3,2.0,1660,10000,1.0,0,0,4,7,1010,650,1961,0,47.5852,-122.174,2020,9720
407720.1792337176,20150422,389000.0,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,1903,0,47.5502,-122.274,1330,5053
657972.6854418354,20140909,731781.0,3,3.0,2630,4972,2.0,0,0,3,9,2630,0,2006,0,47.693,-122.133,2880,4972
629434.970200788,20150422,502501.0,2,1.0,1100,4750,1.0,0,0,3,7,1100,0,1946,0,47.5772,-122.381,1830,4750
556875.0665252504,20140815,607000.0,3,2.0,2060,4080,1.0,0,0,5,7,1060,1000,1921,0,47.574,-122.289,1400,4080
921444.4348947848,20140702,2147500.0,3,3.5,4660,5500,2.0,0,4,5,10,3040,1620,1909,0,47.6465,-122.319,2980,5500
1349502.5899479212,20140619,1027000.0,3,2.5,2430,10500,2.0,0,1,3,9,2430,0,1989,0,47.5818,-122.198,3440,12842
304822.1311352025,20140612,315000.0,3,2.5,1880,7000,2.0,0,0,3,8,1880,0,1993,0,47.4206,-122.184,1880,7000
406403.49633050826,20141021,180000.0,2,1.0,1150,5695,1.0,0,0,4,6,1150,0,1958,0,47.4989,-122.171,1150,5695
427715.988107843,20140513,322500.0,3,2.0,1350,14200,1.0,0,0,3,7,1350,0,1989,0,47.7315,-121.972,2100,15101
653814.7240197397,20140602,568500.0,3,2.75,2180,7519,1.0,0,0,4,7,1310,870,1981,0,47.6959,-122.125,1510,7107
1210705.151845095,20150414,1085000.0,5,2.25,3650,13068,1.0,0,0,4,10,1850,1800,1976,0,47.5458,-122.231,2760,13927
415493.3567396945,20140626,424000.0,4,2.0,2100,4857,2.0,0,0,3,8,2100,0,1965,1984,47.7521,-122.279,1450,5965
359302.3884990561,20140717,235000.0,2,1.0,670,5600,1.0,0,0,3,6,670,0,1903,0,47.5498,-122.304,1960,7176
646034.169424254,20140915,676500.0,3,1.75,1300,2446,1.0,0,3,3,8,880,420,1961,0,47.6071,-122.285,2440,5051
775585.3708169168,20141120,419000.0,2,1.0,720,4592,1.0,0,0,4,6,720,0,1943,0,47.6534,-122.404,1030,5816
697752.1680499781,20150320,650000.0,3,2.5,2180,37042,2.0,0,0,3,9,2180,0,1998,0,47.722,-122.026,2880,32688
573734.3095087736,20140709,900000.0,4,2.5,2230,4372,2.0,0,0,5,8,1540,690,1935,0,47.6698,-122.334,2020,4372
453560.9750343579,20150428,330000.0,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,1981,0,47.7751,-122.268,2170,9418
653814.7240197397,20140623,1700000.0,3,2.75,2810,18731,2.0,1,4,4,10,2810,0,1974,0,47.6361,-122.093,3120,14810
489583.8082694807,20140827,490000.0,3,2.25,2550,8588,1.0,0,4,3,9,2550,0,1989,0,47.7711,-122.195,3050,8588
1619745.576812376,20140709,2680000.0,5,3.0,4290,20445,2.0,0,0,4,11,4290,0,1985,0,47.6217,-122.239,3620,22325
577967.1083293719,20141130,1000000.0,3,2.25,3040,52302,1.0,0,0,3,9,3040,0,2005,0,47.7635,-122.112,2070,38600
617048.9293987498,20140509,536000.0,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1925,1992,47.6988,-122.32,1590,6380
293539.66965808725,20150305,244950.0,4,2.5,1790,19177,1.0,0,0,4,7,1790,0,1966,0,47.3617,-122.172,1760,11726
583726.3313437372,20150417,575000.0,3,1.0,1530,2400,1.0,0,0,4,7,890,640,1928,0,47.6543,-122.354,1240,2400
306319.98697434517,20150325,361000.0,5,2.75,2380,7500,1.0,0,0,3,7,1300,1080,1984,0,47.5009,-122.235,2400,6000
422722.86397146,20150323,230005.0,2,1.0,1030,6000,1.0,0,0,2,7,830,200,1951,0,47.5291,-122.268,1770,5000
448283.099450964,20140516,445000.0,3,3.0,1970,24318,1.0,0,0,3,8,1970,0,2010,0,47.7651,-122.246,2150,14695
422722.86397146,20140814,280000.0,4,1.5,1940,6386,1.0,0,0,3,7,1140,800,1954,0,47.5533,-122.285,1340,6165
605283.4566611475,20140716,520000.0,3,2.25,1850,10855,1.0,0,0,3,8,1370,480,1985,0,47.5696,-122.02,1850,8209
277831.8514821406,20140709,625000.0,3,1.75,3160,76230,1.0,0,0,4,8,2160,1000,1978,0,47.274,-122.287,1990,45789
277417.4995669257,20150410,239950.0,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,1986,0,47.4473,-122.284,1640,9167
417923.5563026169,20140616,335000.0,3,1.5,2040,6000,1.0,0,0,3,7,1340,700,1957,0,47.5218,-122.286,1190,6000
612776.4453587679,20150417,612000.0,3,2.5,2120,7401,2.0,0,0,3,8,2120,0,1989,0,47.5781,-122.018,2010,7972
825739.0619116657,20140618,855000.0,4,2.25,2190,4080,2.0,0,0,3,8,1800,390,1918,0,47.6425,-122.358,2100,4080
622057.1224139485,20150507,567500.0,4,1.75,2190,5060,1.0,0,0,3,7,1190,1000,1950,0,47.5846,-122.387,1510,4600
293289.6194161715,20141110,208000.0,3,1.5,1210,7247,1.0,0,0,4,7,1210,0,1967,0,47.328,-122.321,1370,7869
627594.016179868,20140821,452000.0,3,1.75,1880,16239,1.0,0,0,3,7,880,1000,1922,0,47.7004,-122.304,1260,7528
658494.8718418806,20150121,419000.0,3,2.25,1760,16418,1.0,0,0,3,7,1190,570,1990,0,47.6525,-121.985,2260,20747
593040.3892640106,20141020,539000.0,7,2.25,2620,6890,2.0,0,0,4,7,2620,0,1961,0,47.6123,-122.134,2070,7910
445647.8213606365,20140801,569000.0,4,1.75,2400,21196,1.0,0,0,5,8,1590,810,1956,0,47.4282,-122.347,2200,19134
582265.9122866754,20141208,611000.0,3,1.0,1850,5000,1.5,0,0,3,7,1850,0,1922,0,47.6727,-122.351,1850,5000
455838.75957867753,20140708,1675000.0,3,2.5,3490,8343,2.0,1,4,4,9,2150,1340,1939,1991,47.7265,-122.281,2990,13104
688898.2086366917,20140903,919950.0,5,2.75,3170,7062,2.0,0,0,3,9,3170,0,2014,0,47.5937,-122.061,3210,6891
486214.1567992927,20140610,400000.0,4,2.5,2530,7563,1.0,0,0,3,7,1440,1090,1978,0,47.7762,-122.21,1960,7811
662738.3124233643,20140729,785000.0,4,2.5,3230,21781,2.0,0,0,3,9,3230,0,1993,0,47.6318,-122.01,3230,21780
453257.1486906921,20150211,640500.0,2,1.75,1640,6750,1.0,0,0,4,8,1340,300,1939,0,47.7068,-122.308,1760,7490
282528.4217283847,20150316,310000.0,4,2.5,2130,9013,2.0,0,0,3,8,2130,0,1988,0,47.3208,-122.273,2350,8982
553298.3476289251,20140529,685000.0,3,1.75,1940,7313,1.0,0,1,4,8,1440,500,1960,0,47.5239,-122.387,2160,7200
306319.98697434517,20141017,202500.0,3,1.0,1120,8576,1.0,0,0,3,6,1120,0,1943,0,47.4896,-122.248,1050,8812
539336.9822729103,20150505,540000.0,3,2.5,2400,5817,2.0,0,0,3,8,2400,0,1998,0,47.5371,-121.87,2420,5817
299579.4543348122,20141117,295000.0,4,2.5,1810,4871,2.0,0,0,3,8,1810,0,1999,0,47.4088,-122.192,1850,5003
417923.5563026169,20150424,518000.0,3,1.0,1270,6612,1.5,0,3,3,7,1270,0,1927,0,47.5433,-122.264,2100,7680
364855.2745858778,20150501,250000.0,2,1.75,1350,4023,1.0,0,0,3,7,1350,0,2005,0,47.3493,-122.023,1370,3570
511750.94298781455,20141023,898000.0,3,2.25,2650,12845,1.0,0,3,3,9,1770,880,1977,0,47.7209,-122.256,2650,12902
431853.0412074497,20150307,475000.0,4,2.5,2040,16200,2.0,0,0,3,8,2040,0,1997,0,47.7366,-121.958,2530,15389
552010.2391479728,20150312,620000.0,2,2.25,2910,6110,2.0,0,2,4,9,2910,0,1985,0,47.5279,-122.387,2090,5763
453257.1486906921,20140819,709050.0,4,3.5,2720,9000,2.0,0,0,3,8,2670,50,1997,0,47.7034,-122.297,1960,7772
688122.8420849473,20140813,475000.0,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,1982,0,47.7273,-122.083,2230,35244
603450.1873367343,20141022,440000.0,3,2.25,1760,10835,1.0,0,0,4,8,1290,470,1976,0,47.522,-122.048,2050,10488
572644.8838247377,20141208,405000.0,2,1.0,800,6016,1.0,0,0,3,6,800,0,1942,0,47.6913,-122.369,1470,3734
351665.359991138,20150513,269500.0,2,1.0,930,4000,1.0,0,0,3,6,730,200,1943,0,47.5321,-122.323,1100,5000
604893.7396616688,20141119,520000.0,5,1.75,2040,5280,1.0,0,0,4,7,1020,1020,1961,0,47.5941,-122.144,1720,7344
703577.0281380588,20141021,680000.0,4,2.75,3310,50951,2.0,0,0,3,9,3310,0,1998,0,47.7249,-122.027,3230,39340
617048.9293987498,20150313,1389000.0,4,3.5,3130,3900,2.0,0,0,3,9,2550,580,2008,0,47.6849,-122.327,1830,3900
290075.6423254051,20150317,270000.0,3,2.25,2140,9990,1.0,0,0,4,8,2140,0,1962,0,47.3484,-122.298,2060,9990
423879.2309738099,20150504,510000.0,4,2.0,2210,5572,1.5,0,3,3,7,1760,450,1911,0,47.5727,-122.376,1760,4713
1229113.3153995418,20150323,1298890.0,5,2.25,2690,10800,1.0,0,3,4,8,2020,670,1956,0,47.5821,-122.247,3380,9134
834655.643791903,20140819,675000.0,4,2.0,1890,5188,1.5,0,0,4,7,1670,220,1940,0,47.6633,-122.287,1800,4848
885231.261003273,20141104,925850.0,6,3.25,3140,14923,2.0,0,0,3,10,3140,0,1991,0,47.5411,-122.133,2980,10758
630230.5815663218,20140718,255500.0,2,1.0,1440,43560,1.0,0,0,4,7,1150,290,1965,0,47.4916,-122.082,1870,56628
287964.3794417512,20140514,450000.0,3,2.5,2910,17172,2.0,0,0,3,10,2910,0,1989,0,47.2789,-122.331,2910,20048
320982.2711356203,20141105,280000.0,3,1.0,1310,22652,1.0,0,0,3,7,1310,0,1968,0,47.2574,-122.072,1600,103672
244163.16935118835,20150105,245000.0,4,2.25,2140,8800,2.0,0,0,4,7,2140,0,1963,0,47.3655,-122.291,2060,9790
521738.3698632771,20150317,344950.0,3,1.0,1090,6712,1.0,0,0,4,7,1090,0,1972,0,47.7155,-122.211,1440,7350
1311400.5206981574,20141230,1945000.0,4,4.0,4690,6900,2.0,0,0,3,11,3480,1210,2001,0,47.6165,-122.216,2800,11240
1255565.8644629337,20150211,1500000.0,3,1.5,1910,21374,1.0,0,0,1,8,1910,0,1955,0,47.6453,-122.214,2850,16167
239989.36189918887,20140619,232603.0,3,1.75,1750,11461,2.0,0,0,4,7,1750,0,1976,0,47.3173,-122.21,2140,11276
792005.9438432184,20140811,600000.0,4,1.75,1810,7700,1.0,0,0,5,8,1390,420,1977,0,47.6976,-122.169,2080,7700
291883.96422432835,20141105,239000.0,3,2.5,1360,5754,2.0,0,0,3,7,1360,0,1994,0,47.3645,-122.183,1360,7050
838055.5307890677,20140708,2180000.0,6,2.75,4710,11000,2.0,0,3,3,10,3690,1020,1931,0,47.6622,-122.272,2950,5300
